City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
240,sitka,57.0531,-135.33,6.089999999999975,93,100,1.54,US,2023-1-27
241,westport,41.1415,-73.3579,7.449999999999989,71,0,1.79,US,2023-1-27
242,bagotville,-28.9833,153.4167,25.850000000000023,99,39,0.54,AU,2023-1-27
243,east london,-33.0153,27.9116,31.670000000000016,65,0,6.17,ZA,2023-1-27
244,carnarvon,-24.8667,113.6333,26.920000000000016,70,0,11.61,AU,2023-1-27
245,krasnoselkup,65.7,82.4667,-13.769999999999982,98,82,4.14,RU,2023-1-27
246,kisiwani,-4.1333,37.95,33.410000000000025,39,3,4.36,TZ,2023-1-27
247,yar-sale,66.8333,70.8333,-6.829999999999984,91,67,6.03,RU,2023-1-27
248,novozybkov,52.5396,31.9275,1.3999999999999773,93,100,1.11,RU,2023-1-27
249,college,64.8569,-147.8028,-14.860000000000014,79,75,0.0,US,2023-1-27
250,amga,60.8953,131.9608,-34.78999999999999,99,100,0.95,RU,2023-1-27
251,gorontalo,0.5412,123.0595,27.060000000000002,94,100,1.55,ID,2023-1-27
252,raymondville,26.4815,-97.7831,17.560000000000002,72,100,3.08,US,2023-1-27
253,bajram curri,42.3554,20.0784,6.3799999999999955,84,100,2.28,AL,2023-1-27
254,ust-koksa,50.2696,85.6108,-10.660000000000025,93,37,0.51,RU,2023-1-27
255,fairlie,55.756,-4.8556,9.920000000000016,83,100,3.48,GB,2023-1-27
256,preobrazheniye,42.9019,133.9064,-13.420000000000016,71,1,4.64,RU,2023-1-27
257,vardo,70.3705,31.1107,2.1399999999999864,86,100,7.72,NO,2023-1-27
258,kirakira,-10.4544,161.9205,29.120000000000005,81,96,1.83,SB,2023-1-27
259,hirara,24.8,125.2833,16.80000000000001,68,100,14.81,JP,2023-1-27
260,talcahuano,-36.7167,-73.1167,19.970000000000027,59,0,3.09,CL,2023-1-27
261,sola,-13.8833,167.55,30.810000000000002,79,100,5.13,VU,2023-1-27
262,willowmore,-33.2926,23.4895,39.51999999999998,13,1,4.6,ZA,2023-1-27
263,tromso,69.6496,18.957,5.160000000000025,87,75,13.89,NO,2023-1-27
264,budogoshch,59.2816,32.4707,-4.6200000000000045,98,14,1.2,RU,2023-1-27
265,ilulissat,69.2167,-51.1,-14.039999999999992,59,100,7.07,GL,2023-1-27
266,jinka,5.65,36.65,33.80000000000001,19,92,2.68,ET,2023-1-27
267,cabo san lucas,22.8909,-109.9124,17.930000000000007,55,100,1.83,MX,2023-1-27
268,ancud,-41.8697,-73.8203,17.600000000000023,62,6,0.73,CL,2023-1-27
269,codigoro,44.8311,12.1142,10.149999999999977,54,67,7.23,IT,2023-1-27
270,aranos,-24.1333,19.1167,38.79000000000002,15,67,4.63,NA,2023-1-27
271,solnechnyy,50.7214,136.6319,-26.669999999999987,99,100,1.41,RU,2023-1-27
272,poum,-20.2333,164.0167,29.910000000000025,80,6,6.42,NC,2023-1-27
273,kyra,49.5776,111.9753,-15.669999999999987,86,20,2.19,RU,2023-1-27
274,dolores,-36.3132,-57.6792,32.139999999999986,49,99,1.63,AR,2023-1-27
275,adrar,20.5022,-10.0711,25.120000000000005,11,93,4.28,MR,2023-1-27
276,horta,38.5333,-28.6333,18.94999999999999,66,75,5.66,PT,2023-1-27
277,berlevag,70.8578,29.0864,4.149999999999977,86,75,9.77,NO,2023-1-27
278,ambilobe,-13.2,49.05,30.939999999999998,79,6,2.87,MG,2023-1-27
279,lasa,46.6166,10.7002,5.939999999999998,67,82,2.58,IT,2023-1-27
280,independence,39.0911,-94.4155,5.829999999999984,69,20,6.69,US,2023-1-27
281,effingham,32.3669,-81.3332,6.399999999999977,59,4,3.58,US,2023-1-27
282,magdagachi,53.45,125.8,-33.56999999999999,100,15,1.56,RU,2023-1-27
283,petatlan,17.5167,-101.2667,24.769999999999982,49,0,1.73,MX,2023-1-27
284,faxinal,-24.0003,-51.3194,27.44999999999999,52,79,1.82,BR,2023-1-27
285,naica,27.85,-105.4833,2.410000000000025,60,26,0.92,MX,2023-1-27
286,rovenki,48.0833,39.3776,2.230000000000018,58,0,3.27,UA,2023-1-27
287,cassilandia,-19.1133,-51.7342,30.680000000000007,67,20,4.39,BR,2023-1-27
288,elko,41.0002,-115.5012,0.2300000000000182,82,100,7.15,US,2023-1-27
289,velyka lepetykha,47.1757,33.9436,6.339999999999975,62,17,4.78,UA,2023-1-27
290,los llanos de aridane,28.6585,-17.9182,21.00999999999999,59,40,5.14,ES,2023-1-27
291,gerash,27.6652,54.1371,14.230000000000018,59,30,1.31,IR,2023-1-27
292,saint anthony,45.0205,-93.218,4.339999999999975,93,100,3.6,US,2023-1-27
293,kapuskasing,49.4169,-82.4331,-17.80000000000001,77,75,2.57,CA,2023-1-27
294,murud,18.3258,72.965,26.680000000000007,73,0,2.57,IN,2023-1-27
295,bathsheba,13.2167,-59.5167,30.49000000000001,54,20,6.17,BB,2023-1-27
296,kysyl-syr,63.8986,122.7617,-44.97,100,62,1.49,RU,2023-1-27
297,katsuura,35.1333,140.3,10.160000000000025,89,95,7.08,JP,2023-1-27
298,inverell,-29.7833,151.1167,19.910000000000025,95,100,1.34,AU,2023-1-27
299,komatipoort,-25.4332,31.9548,35.95999999999998,41,3,5.77,ZA,2023-1-27
300,pyu,18.4833,96.4333,26.329999999999984,36,0,0.61,MM,2023-1-27
301,broome,42.2506,-75.833,1.3999999999999773,87,100,2.06,US,2023-1-27
302,zhangye,38.9342,100.4517,-6.7900000000000205,50,4,1.49,CN,2023-1-27
303,asau,46.4333,26.4,0.660000000000025,94,100,2.91,RO,2023-1-27
304,harper,4.375,-7.7169,31.939999999999998,72,44,3.32,LR,2023-1-27
305,la libertad,-2.2333,-80.9,28.95999999999998,83,75,3.09,EC,2023-1-27
306,verkhnyaya inta,65.9811,60.3094,-4.889999999999986,93,100,8.49,RU,2023-1-27
307,kiruna,67.8557,20.2251,0.660000000000025,74,0,10.8,SE,2023-1-27
308,evensk,61.95,159.2333,-13.779999999999973,71,100,8.27,RU,2023-1-27
309,port hedland,-20.3167,118.5667,30.180000000000007,78,75,5.14,AU,2023-1-27
310,grand gaube,-20.0064,57.6608,30.029999999999973,85,100,3.86,MU,2023-1-27
311,charters towers,-20.1,146.2667,27.600000000000023,88,84,5.32,AU,2023-1-27
312,hibbing,47.4272,-92.9377,-6.170000000000016,85,100,1.54,US,2023-1-27
313,waitati,-45.75,170.5667,13.600000000000023,79,3,1.47,NZ,2023-1-27
314,soyo,-6.1349,12.3689,30.70999999999998,70,60,2.43,AO,2023-1-27
315,havelock,34.8791,-76.9013,9.810000000000002,74,37,1.34,US,2023-1-27
